,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
PhouseOwned,0.1398489544752312,-1.983778040239049,0.3058938888538857,-1.7609423373838344,-0.006146386090648465,-1.2341306515505304,-0.8291379269049155,-1.4828670147764986,-1.9945595080517908,-2.2446842246520773,-0.5064278326823471,0.809093621195308,-0.29315211867952484,0.36832388446333875,-0.466407777784401,0.37022393946230936,-0.1957877820237505,-0.8493868937602826,-1.5060233228759503,0.07030574875122926,0.6555086519724815
PhouseSocialRented,-0.03826284635878943,1.2527465901704908,-0.22977292618554562,0.148579481852078,-0.0021617979528869694,1.1051668429024557,0.23182219697632583,0.37733383948037214,1.6259371579540534,0.030782714678720246,0.3777140194632541,-0.687049312279794,-0.3029207807842406,-0.27903549846590225,0.5575523252427566,-0.20112325923189267,0.06512163378524681,0.15597555516179004,1.0573865106942746,-0.6120720105286878,-0.5666125939520235
PhousePrivateRented,-0.18113098216033321,1.8090883411800842,-0.23956234988868855,2.6378264664000244,0.011918780599157942,0.7755690292347361,1.066543813792351,1.9510900581785338,1.425554602467125,3.531361612586528,0.3993525385857008,-0.5504753935632358,0.7901052818908325,-0.28593277734448913,0.1430212160546842,-0.3725264664791938,0.2411814241141192,1.1820718117615783,1.2585986968778866,0.5430939126219659,-0.4347223846333308
P0to15_age,-0.006625807192446505,0.7022751474853458,-0.04630210644218848,-2.939745394386294,-0.35314421868959,1.2278780765094075,-1.7771883292760884,-0.5570041239004168,0.8843334717322624,-2.4834568757003233,0.2550353341458122,-2.3083121713681485,-0.8236404613238703,-0.1687742989497466,0.384804388306065,-0.657691755829697,0.4064509506004723,-0.0530318927780653,0.49333404877434245,-0.5598336823571184,0.11281873515967016
P16to49_age,-0.20455262512456726,1.778092420743256,-0.22880058778942175,4.055453226862802,-0.1875683255940006,0.9247970606266811,2.2869448820825062,1.9366728725313707,1.6445189597511936,3.656312376028943,0.49157022025869007,0.9934448589939155,1.12059847452357,-0.3379046564196259,0.16926940243218944,-0.7992057569448433,0.3542739883502905,1.19655211613516,1.4439907408976411,0.7597531984359118,-0.5927816397142756
P50over_age,0.1768532465614547,-1.76308253517435,0.2113659922797941,-2.437683500732167,0.2828161235784966,-1.2162988325379682,-1.3332261809318113,-1.4591461305756521,-1.7099434604937231,-2.2552299996910223,-0.5084003956131311,-0.04049902472562987,-0.6698218091690148,0.34708919805217686,-0.27872160743681534,0.9104562702609516,-0.4438624588491415,-1.0027229828619428,-1.4044160030133324,-0.4522276763359634,0.46773589874697696
Pborn_outsideEurope,-0.23627801108753285,1.8970047130056888,-0.2637468826099398,0.9408805989912078,-0.47038562694006425,1.7421192401836427,0.31856388630833254,1.4105432941065514,2.520440857182277,1.678550189424158,0.3049983626624436,-0.4599146980964627,0.4736193778697439,-0.33678724287649364,-0.2539368394327374,-0.5942364500329301,0.21161673902608616,1.2906833273556857,1.8974029637035617,-0.003397923441862363,0.038784656761211046
Pinemployment,-0.05311966859321051,-1.643025844508848,0.14020898749834218,-3.4738386119063613,-0.2768686551679319,-0.2844509049666891,-2.2005375428921954,1.1232550117592732,-0.9289915996234748,-0.2623268981957681,0.2385936624853116,-2.5366728528818525,-0.6797006088785343,0.0048625719575015255,-0.03166215346618882,-0.8112749076517413,0.47586422462065786,0.905963271268427,0.566334656958323,0.4319208844351682,-0.4269732715633773
Punemployment,-0.1400980815673764,2.771585059580674,-0.3169534816359583,2.0262320793981417,-0.1115302818722503,1.6217893944664155,1.7522522571140677,1.0380399948542953,2.547741879917522,1.7308198925899143,0.4499966172839254,-0.4079732647411317,0.3635223799476173,-0.37849588173124665,0.34376694857253803,-0.41350732942007506,0.19735008468502002,0.6378868614249331,1.5621320955902909,-0.4872956184793376,-0.651860794922485
Phousehold_D2ormore,0.0222682470421812,1.7823841689503308,-0.25348265797727515,-0.21840931784176837,0.3852308352907412,1.3456062152858168,-0.10611638360362903,-0.17625127213329225,1.5993637050217127,-0.6218831246103357,0.33098055647390395,-0.7364366744227645,-0.6017730888214542,-0.2752270784715535,0.8435795249848939,0.19888178458551006,0.2217133716519527,-0.4040923404881589,0.6306624464719689,-0.9355120186822826,-1.1192746011269887
Presi_0toL1quali,0.13090876685713138,0.9007035912697408,-0.11711706305332197,-2.312489509906827,0.6126863019950464,0.9429911170838849,-1.5555312564932915,-1.145896653505888,0.5913444519929717,-2.188032110433451,0.11605889534748277,0.24639298728737122,-1.275835229076445,-0.132265052611324,0.948739256807225,0.4715187914836257,0.40563927912663605,-1.226014604070068,-0.1872474734637025,-0.5583794014049654,-1.2637074277444231
Presi_L2toApprequali,0.23745824689550374,-0.9056683655713124,0.15070979616234678,-3.443282249329165,0.6404331603131616,-0.4289990740885872,-2.173214484171629,-2.0305174186696546,-1.2223963050110922,-3.200995552639969,-0.19849513156100787,0.900522859079204,-1.478578300911324,0.1712574882071738,0.6268754411251909,0.6397656262985031,0.3113530778148431,-1.8680006773203028,-1.297401156814439,0.5795153159058368,-0.640099385284347
Presi_L3toL4quali,-0.18263686887337147,-0.3279306337494166,0.030514497213273487,2.95019580909321,-0.6823147183943735,-0.5324586806153968,1.9294116747960486,1.5807807501572302,0.014735008671006052,2.7718395202553032,-0.012266461315599152,-0.5117655829459112,1.473758494202828,0.03403403364791363,-0.9230788866965209,-0.578964022536437,-0.41057371575798657,1.5803509748944784,0.6115336121221392,0.1955111813629135,1.1568113090265262
PL1toL9_NS,-0.04829303148250069,-1.876523445714089,0.19413266596472958,-1.9917818562348504,-0.5313352980930742,-1.0421144950120627,-1.1409269410339216,0.5893918240934652,-1.2576862226848282,-0.13339505111949038,-0.28159873551016285,-0.19150089123453878,0.056861071206406585,0.2272029179303583,-0.9540781729860199,-0.18860482551877233,-0.4185244841975469,0.9096465603035006,-0.1439286396696311,0.2579192208813227,1.2487590423177
PL10toL11_7_NS,0.20619571147031598,-1.7217461484305128,0.21344584246458448,-3.6029913067834625,0.4247551289363947,-0.6435935427243414,-2.3317231372823866,-1.4705260829169104,-1.5518349006442747,-2.77542853815592,-0.09813812912295718,-0.35132418754585854,-1.4254318142228426,0.20563341617446435,0.39996522599617246,0.41310058248239795,0.44271620469600004,-1.37291227754835,-1.0086285278738822,1.1688725100654886,-1.0241286049474279
PL12to13NS,0.13411840542499043,0.417535911242031,-0.07825347000931171,-1.8327151626068567,0.7250204510982002,0.5184831762773273,-1.1841606939846712,-0.8735639554413893,0.0012063409666510296,-1.6498383166132056,0.20783653309971933,0.35843587607591193,-1.0138591342026468,-0.11596163594459562,1.1379584949823478,0.38834091873604404,0.46729940545543275,-1.1158633303916496,-0.30736904084700467,-0.42521253381185103,-1.3159699511587046
PL14to15NS,-0.15228029118018574,3.1812590282354907,-0.3066168362865997,6.517652487341753,-0.11867001102952243,1.333972818858552,3.9885938094947204,0.6186218025745028,2.5916274361540297,3.100408152480843,0.25766945972842636,0.05477764893159152,1.574240816917639,-0.3148124876602171,0.11029329941509912,-0.28939713362540387,-0.02810896899056878,0.33699945067476683,0.9658373999947711,-0.435638752353209,-0.11925292775691548
air_score_ward,-0.02357645662582004,-0.098724039166002,-0.03667019109279054,0.20763743311072824,-0.24516240689893376,-0.05408414967845507,-0.012876705747450626,0.15499480049206482,0.5743947097681965,0.33170164916523903,-0.10562098109399991,-0.3246380744779793,-0.14705248469476678,0.04171186076178593,-0.12360801641706756,-0.11985710747491403,-0.20548320580086626,-0.15673166046008177,0.47247906148075886,-0.24037824509134992,-0.3246380744779793
GP_unique_name_count,-0.02152130770981083,0.03586146308972996,-0.14234715719725669,0.3747068254083092,-0.10795221340051468,0.44131319762648713,-0.18998298415929984,0.9655464074796923,1.9119460341909729,0.16151927584482925,0.026134845587095498,0.16620597264488426,0.01290945958991898,-0.19310136996789679,-0.11844397592167301,-0.265617672042408,-0.08858102328899872,0.2027581145003355,0.34042149933935506,0.002551587086205119,-0.30541459053102615
PH_unique_name_count,-0.035032242069612,-0.0022633521010121827,-0.14811373765300453,0.24164690782269052,-0.12793348598654833,0.5938088568752242,-0.25455107687923717,0.7763447327103773,1.6493058274222292,0.1465176143186132,0.12924222968166535,-0.7439284707261555,-0.03862325753267645,-0.21401898589358356,-0.018361081298634483,-0.22462312753865554,-0.026882610931007404,0.39540804445581534,0.551544587011466,-0.7136966626120602,-0.3399979234239372
Uni_score_ward,-0.06979562913046695,0.33428675914978107,-0.10305492233579096,2.2327655147271432,-0.28826787931238923,0.20835403235950037,1.2560481549498426,0.9264301427213673,1.3108298399715517,0.9880922389098701,0.050067897805032666,-0.4916643123556502,1.3551204632230764,-0.13375432391489592,-0.2217721398146789,-0.2902931383197621,-0.2004452078558504,0.6597619761482533,0.8683392133390885,-0.4300528270217316,-0.1539420964512072
PriS_unique_name_count,0.026454924831472534,-0.5632955102872796,-0.0452088727690636,-0.4937066146770524,-0.09262943288215823,0.2520239358581822,-0.7456266521583366,0.1542112980016017,0.9999074211503023,-0.5535214237347376,-0.07299248025907015,-0.7067968719450559,-0.20913671414826293,-0.09806074556642679,-0.13851113510269816,-0.21834638075704382,-0.14996562584989534,-0.12180673336069696,0.15694511404922645,-0.2975099994266925,-0.34007116993073877
small_communities,0.26598250336473755,0.028985507246376812,0.284058487874465,0.04878048780487805,0.3383545770567787,0.017356475300400534,0.13333333333333333,0.0033444816053511705,0.0,0.0,0.10667823070251518,0.8,0.10759493670886076,0.30797665369649807,0.19080338266384778,0.3952434881087203,0.14083769633507853,0.017467248908296942,0.005681818181818182,0.5405405405405406,0.5555555555555556
rural_communites,0.2691790040376851,0.0,0.2944008559201141,0.0,0.3290845886442642,0.0,0.1,0.0033444816053511705,0.0,0.0,0.05782017924255565,0.8,0.14556962025316456,0.31809338521400776,0.07452431289640592,0.3669309173272933,0.09162303664921466,0.008733624454148471,0.001893939393939394,0.7837837837837838,0.48148148148148145
majorityL3L4q,0.43808882907133245,0.43478260869565216,0.5133737517831669,1.0,0.1425260718424102,0.30574098798397864,1.0,0.9665551839464883,0.5162790697674419,1.0,0.4570685169124024,0.2,0.9746835443037974,0.5177042801556421,0.049682875264270614,0.20271800679501698,0.2879581151832461,0.9985443959243085,0.7253787878787878,0.7027027027027027,1.0
majorityP16to49_age,0.04912516823687752,0.782608695652174,0.05099857346647646,1.0,0.04866743916570104,0.3658210947930574,0.8333333333333334,0.862876254180602,0.7209302325581395,1.0,0.199479618386817,0.6,0.4936708860759494,0.02898832684824903,0.05919661733615222,0.0,0.12460732984293194,0.5254730713245997,0.6742424242424242,0.35135135135135137,0.037037037037037035
dnone50,0.48620457604306866,0.0,0.5816690442225392,0.5121951219512195,0.21436848203939746,0.025367156208277702,0.5,0.6956521739130435,0.04186046511627907,0.8245614035087719,0.37091644984099453,0.8,0.7784810126582279,0.5889105058365759,0.06659619450317125,0.26896942242355604,0.3319371727748691,0.759825327510917,0.23295454545454544,0.9459459459459459,1.0
GP_above1,0.5506393001345895,0.43478260869565216,0.5155135520684736,0.6341463414634146,0.5573580533024334,0.6969292389853138,0.5,0.8494983277591973,0.9395348837209302,0.631578947368421,0.5894767273778548,0.8,0.6772151898734177,0.49591439688715955,0.5274841437632135,0.48924122310305773,0.5507853403141362,0.6841339155749636,0.759469696969697,0.8918918918918919,0.5555555555555556
VeryGoodhealth,0.27641318977119783,0.18840579710144928,0.3459343794579173,0.9024390243902439,0.054461181923522596,0.32176234979973295,0.4666666666666667,0.822742474916388,0.46511627906976744,0.9122807017543859,0.3446082682856317,0.0,0.6772151898734177,0.3293774319066148,0.0354122621564482,0.009626274065685165,0.24293193717277486,0.9330422125181951,0.7215909090909091,0.6216216216216216,0.8888888888888888
PH_above1,0.6318977119784657,0.463768115942029,0.5998573466476462,0.6585365853658537,0.5955967555040557,0.774365821094793,0.5333333333333333,0.8729096989966555,0.9627906976744186,0.5614035087719298,0.6958658571841573,0.2,0.6455696202531646,0.5803501945525292,0.6538054968287527,0.5866364665911665,0.6612565445026178,0.7743813682678311,0.8409090909090909,0.21621621621621623,0.5925925925925926
size,5944.0,69.0,5608.0,41.0,863.0,749.0,30.0,299.0,215.0,57.0,3459.0,5.0,158.0,5140.0,1892.0,1766.0,1910.0,687.0,528.0,37.0,27.0
average_of_dummy_variables,0.37094128532974424,0.29166666666666663,0.3982257489300998,0.5945121951219512,0.2850521436848204,0.31341789052069424,0.5083333333333334,0.6346153846153846,0.4558139534883721,0.6162280701754386,0.3527392309916161,0.525,0.5625,0.39591439688715957,0.20718816067653278,0.28992072480181197,0.3039921465968587,0.5877001455604075,0.4952651515151515,0.6317567567567568,0.638888888888889
